record_index,message_index,fragment_role,rule,source_file,commit_id,range_start,range_end,has_test_case,test_files,test_kind,test_suite,test_command,test_run_status,line_total_in_range,line_covered_in_range,line_coverage_pct,branch_side_total_in_range,branch_side_covered_in_range,branch_coverage_pct,function_total_overlapping_range,function_covered_overlapping_range,function_coverage_pct,overlapping_coverage_functions,note,_source_csv
4,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/NewsTemplate/News/features/mine/src/main/ets/utils/SetFontSizeUtil.ets,8149d522ce87c15a0df9226e95cf51cc1dae04e1,4,26,yes,agc-template-market-harmonyos-demos/NewsTemplate/News/features/mine/src/test/List.test.ets;agc-template-market-harmonyos-demos/NewsTemplate/News/features/mine/src/test/SetFontSizeUtil.test.ets,local-test,SetFontSizeUtilTest,DEVECO_SDK_HOME=/Applications/DevEco-Studio.app/Contents/sdk NODE_HOME=/Applications/DevEco-Studio.app/Contents/tools/node /Applications/DevEco-Studio.app/Contents/tools/node/bin/node /Applications/DevEco-Studio.app/Contents/tools/hvigor/bin/hvigorw.js --no-daemon test -p module=mine -p coverage=true -p scope=SetFontSizeUtilTest,passed,21,21,100.00,12,12,100.00,1,1,100.00,SetFontSizeUtil.getTextByFontSize,rerun passed: 9/9 local tests,switch-statement_coverage.csv
5,1,original,@extrulesproject/switch-statement-check,applications_photos/feature/editor/src/main/ets/default/view/CropStyleBar.ets,ce7f358ab11624bb2d4022b36ffb3d2409f3725c,130,169,yes,applications_photos/feature/editor/src/test/CropStyleBar.test.ets;applications_photos/feature/editor/src/test/List.test.ets,local-test,editorAllSuites,hvigorw.js --no-daemon test -p module=editor -p coverage=true,passed,29,29,100.00,20,20,100.00,1,1,100.00,onRotateClicked,rerun passed: 1/1 tests,switch-statement_coverage.csv
6,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/FinanceTemplate/MoneyTrack/components/bill_data_processing/src/main/ets/utils/basedb/BaseDB.ets,55a58abb4cfca378cf880570caf7ea6596b3c135,276,324,yes,agc-template-market-harmonyos-demos/FinanceTemplate/MoneyTrack/components/bill_data_processing/src/test/BaseDB.test.ets;agc-template-market-harmonyos-demos/FinanceTemplate/MoneyTrack/components/bill_data_processing/src/test/List.test.ets;agc-template-market-harmonyos-demos/FinanceTemplate/MoneyTrack/components/bill_data_processing/src/test/LocalUnit.test.ets,local-test,bill_data_processingAllSuites,hvigorw.js --no-daemon test -p module=bill_data_processing -p coverage=true,passed,46,46,100.00,26,26,100.00,2,2,100.00,BaseDB._buildPredicates;anonymous_1,rerun passed: 17/17 tests,switch-statement_coverage.csv
7,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/FinanceTemplate/MoneyTrack/components/bill_manage/src/main/ets/components/CustomKeyboard.ets,55a58abb4cfca378cf880570caf7ea6596b3c135,213,253,yes,agc-template-market-harmonyos-demos/FinanceTemplate/MoneyTrack/components/bill_manage/src/test/CustomKeyboard.test.ets;agc-template-market-harmonyos-demos/FinanceTemplate/MoneyTrack/components/bill_manage/src/test/List.test.ets;agc-template-market-harmonyos-demos/FinanceTemplate/MoneyTrack/components/bill_manage/src/test/LocalUnit.test.ets,local-test,bill_manageAllSuites,hvigorw.js --no-daemon test -p module=bill_manage -p coverage=true,passed,35,35,100.00,24,23,95.83,1,1,100.00,handleClick,rerun passed: 11/11 tests,switch-statement_coverage.csv
8,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/BusinessTemplate/Notes/components/secretlock/src/main/ets/util/AuthUtil.ets,55a58abb4cfca378cf880570caf7ea6596b3c135,129,163,yes,agc-template-market-harmonyos-demos/BusinessTemplate/Notes/components/secretlock/src/test/AuthUtil.test.ets;agc-template-market-harmonyos-demos/BusinessTemplate/Notes/components/secretlock/src/test/List.test.ets,local-test,secretlockAllSuites,hvigorw.js --no-daemon test -p module=secretlock -p coverage=true,passed,33,33,100.00,30,30,100.00,1,1,100.00,AuthUtil.getErrorMsg,rerun passed: 4/4 tests,switch-statement_coverage.csv
9,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/CarsTemplate/DriverLicenseExam/commons/datasource/src/main/ets/ExamService.ets,8491a4b9ea2846ad2f29dc2c665b9a0cc079c303,290,350,yes,agc-template-market-harmonyos-demos/CarsTemplate/DriverLicenseExam/commons/datasource/src/test/ExamService.test.ets;agc-template-market-harmonyos-demos/CarsTemplate/DriverLicenseExam/commons/datasource/src/test/List.test.ets;agc-template-market-harmonyos-demos/CarsTemplate/DriverLicenseExam/commons/datasource/src/test/LocalUnit.test.ets,local-test,datasourceAllSuites,hvigorw.js --no-daemon test -p module=datasource -p coverage=true,passed,57,54,94.74,34,33,97.06,16,15,93.75,ExamService.getExamQuestionList;anonymous_25;anonymous_26;anonymous_27;anonymous_28;anonymous_29;anonymous_30;anonymous_31;anonymous_32;anonymous_33;anonymous_34;anonymous_35;anonymous_36;anonymous_37;anonymous_38;anonymous_39,rerun passed: 11/11 tests,switch-statement_coverage.csv
10,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/CarsTemplate/DriverLicenseExam/products/entry/src/main/ets/pages/specialExercises/SpecialExercisesView.ets,217329ee5331c096323a78a1dad5c32ff807269e,28,60,yes,agc-template-market-harmonyos-demos/CarsTemplate/DriverLicenseExam/products/entry/src/test/List.test.ets;agc-template-market-harmonyos-demos/CarsTemplate/DriverLicenseExam/products/entry/src/test/LocalUnit.test.ets;agc-template-market-harmonyos-demos/CarsTemplate/DriverLicenseExam/products/entry/src/test/SpecialExercisesView.test.ets,local-test,entryAllSuites,hvigorw.js --no-daemon test -p module=entry -p coverage=true,passed,27,27,100.00,14,14,100.00,3,3,100.00,setQuestionCount;anonymous_3;anonymous_4,rerun passed: 2/2 tests,switch-statement_coverage.csv
11,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/EducationTemplate/ArtTraining/Application/feature/mine/src/main/ets/utils/OrderUtil.ets,82e626153a55fb3db6d6984e9604180ceed779c2,61,99,yes,agc-template-market-harmonyos-demos/EducationTemplate/ArtTraining/Application/feature/mine/src/test/List.test.ets;agc-template-market-harmonyos-demos/EducationTemplate/ArtTraining/Application/feature/mine/src/test/LocalUnit.test.ets;agc-template-market-harmonyos-demos/EducationTemplate/ArtTraining/Application/feature/mine/src/test/OrderUtil.test.ets,local-test,mineAllSuites,hvigorw.js --no-daemon test -p module=mine -p coverage=true,passed,33,29,87.88,18,16,88.89,1,1,100.00,OrderUtil.handleOrderOperation,rerun passed: 8/8 tests,switch-statement_coverage.csv
12,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/commons/commonlib/src/main/ets/utils/FormatUtil.ets,b516ad48c1532e8c313354b9b6cbfce530b0c457,120,150,yes,agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/commons/commonlib/src/test/FormatUtil.test.ets;agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/commons/commonlib/src/test/List.test.ets;agc-template-market-harmonyos-demos/FinanceTemplate/FinancialManagement/commons/commonlib/src/test/LocalUnit.test.ets,local-test,commonlibAllSuites,hvigorw.js --no-daemon test -p module=commonlib -p coverage=true,passed,27,27,100.00,24,24,100.00,1,1,100.00,FormatUtil.getTransactionStateTitle,rerun passed: 4/4 tests,switch-statement_coverage.csv
13,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/FoodAndDrinkTemplate/TeaDrinkOrders/commons/common/src/main/ets/mock/MockResponse.ets,9f6bd02dccf8ab5645ba00970b2184f14bbd017b,5,68,yes,agc-template-market-harmonyos-demos/FoodAndDrinkTemplate/TeaDrinkOrders/commons/common/src/test/List.test.ets;agc-template-market-harmonyos-demos/FoodAndDrinkTemplate/TeaDrinkOrders/commons/common/src/test/LocalUnit.test.ets;agc-template-market-harmonyos-demos/FoodAndDrinkTemplate/TeaDrinkOrders/commons/common/src/test/MockResponse.test.ets,local-test,commonAllSuites,hvigorw.js --no-daemon test -p module=common -p coverage=true,passed,62,58,93.55,58,54,93.10,1,1,100.00,getMockResponse,rerun passed: 7/7 tests,switch-statement_coverage.csv
14,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/HealthAndFitnessTemplate/FitnessCenter/common/external_interactions/src/main/ets/Service/MockService.ets,df8720db99075978371a5a00c82c4404aad09273,335,350,yes,agc-template-market-harmonyos-demos/HealthAndFitnessTemplate/FitnessCenter/common/external_interactions/src/test/List.test.ets;agc-template-market-harmonyos-demos/HealthAndFitnessTemplate/FitnessCenter/common/external_interactions/src/test/LocalUnit.test.ets;agc-template-market-harmonyos-demos/HealthAndFitnessTemplate/FitnessCenter/common/external_interactions/src/test/MockService.test.ets,local-test,external_interactionsAllSuites,hvigorw.js --no-daemon test -p module=external_interactions -p coverage=true,passed,14,14,100.00,12,12,100.00,1,1,100.00,MockService.getBookStateString,rerun passed: 3/3 tests,switch-statement_coverage.csv
15,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/HouseholdService/commons/lib_foundation/src/main/ets/http/HttpMockMap.ets,cb41eed7ca7ca350c4fab8c8884aa1bb7f698235,24,60,yes,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/HouseholdService/commons/lib_foundation/src/test/HttpMockMap.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/HouseholdService/commons/lib_foundation/src/test/List.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/HouseholdService/commons/lib_foundation/src/test/LocalUnit.test.ets,local-test,lib_foundationAllSuites,hvigorw.js --no-daemon test -p module=lib_foundation -p coverage=true,passed,35,35,100.00,32,32,100.00,1,1,100.00,anonymous_0,rerun passed: 3/3 tests,switch-statement_coverage.csv
16,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/LifeBeauty/commons/utils/src/main/ets/http/AxiosBase.ets,366bef4f9bddb95ebc4abb3999af1aeee0ab7aea,53,99,yes,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/LifeBeauty/commons/utils/src/test/AxiosBase.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/LifeBeauty/commons/utils/src/test/List.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/LifeBeauty/commons/utils/src/test/LocalUnit.test.ets,local-test,utilsAllSuites,hvigorw.js --no-daemon test -p module=utils -p coverage=true,passed,45,45,100.00,42,42,100.00,1,1,100.00,anonymous_7,rerun passed: 6/6 tests,switch-statement_coverage.csv
17,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/Parking/commons/componentLib/src/main/ets/components/CommonKeyboard.ets,267b7149e3146d0579a4041aee76f9ed2f01581c,89,107,yes,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/Parking/commons/componentLib/src/test/CommonKeyboard.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/Parking/commons/componentLib/src/test/List.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/Parking/commons/componentLib/src/test/LocalUnit.test.ets,local-test,componentLibAllSuites,hvigorw.js --no-daemon test -p module=componentLib -p coverage=true,passed,17,17,100.00,16,16,100.00,1,1,100.00,intDisableKey,rerun passed: 5/5 tests,switch-statement_coverage.csv
18,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/ShoppingMall/commons/lib_common/src/main/ets/httprequest/AxiosHttp.ets,428d050edf09fed0550eafcc3c37eaaf700ea929,103,140,yes,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/ShoppingMall/commons/lib_common/src/test/AxiosHttp.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/ShoppingMall/commons/lib_common/src/test/List.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/ShoppingMall/commons/lib_common/src/test/LocalUnit.test.ets,local-test,lib_commonAllSuites,hvigorw.js --no-daemon test -p module=lib_common -p coverage=true,passed,36,36,100.00,32,32,100.00,1,1,100.00,getMockResponse,rerun passed: 6/6 tests,switch-statement_coverage.csv
19,1,original,@extrulesproject/switch-statement-check,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/ShoppingMall/components/module_keyboard/src/main/ets/components/UILicensePlate.ets,538952eb404d1ce9aac8dc9f4c3be2e99a65ffc5,460,478,yes,agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/ShoppingMall/components/module_keyboard/src/test/List.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/ShoppingMall/components/module_keyboard/src/test/LocalUnit.test.ets;agc-template-market-harmonyos-demos/LifestyleAndServiceTemplate/ShoppingMall/components/module_keyboard/src/test/UILicensePlate.test.ets,local-test,module_keyboardAllSuites,hvigorw.js --no-daemon test -p module=module_keyboard -p coverage=true,passed,17,17,100.00,16,16,100.00,1,1,100.00,intDisableKey,rerun passed: 4/4 tests,switch-statement_coverage.csv
